OBJECTID;planid;name;datum;scanurl;kategorie;katart;klassifins;Bezeichnun;URL2;X_ETRS89;Y_ETRS89;kurzbe
699;DE_05911000_A569;Hardenbergstr. 7;2003-11-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A569.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A569.jpg;370933;5704754;Wohnhaus / Geschäftshaus
700;DE_05911000_A371;Harpener Hellweg 154;1996-01-18;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A371.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A371.jpg;380881;5706850;Wohnhaus / Geschäftshaus
701;DE_05911000_A343;Harpener Hellweg 167;1995-06-20;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A343.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A343.jpg;381003;5706914;Wohnhaus / Geschäftshaus
702;DE_05911000_A266;Harpener Hellweg 157;1992-06-30;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A266.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A266.jpg;380933;5706909;Wohnhaus / Geschäftshaus
703;DE_05911000_A372;Harpener Hellweg 215;1996-01-18;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A372.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A372.jpg;381303;5706916;Wohnhaus / Geschäftshaus
704;DE_05911000_A298;Hasenwinkler Str. 152;1994-01-28;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A298.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A298.jpg;372004;5700006;Wohnhaus / Geschäftshaus
705;DE_05911000_A298;Hasenwinkler Str. 154;1994-01-28;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A298.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A298.jpg;372008;5700020;Wohnhaus / Geschäftshaus
706;DE_05911000_A298;Hasenwinkler Str. 156;1994-01-28;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A298.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A298.jpg;372012;5700030;Wohnhaus / Geschäftshaus
707;DE_05911000_A093;Hasselbrinkstr. 38;1989-10-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A093.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A093.jpg;383514;5704060;Wohnhaus / Geschäftshaus
708;DE_05911000_A050;Hattinger Str. 103;1989-04-17;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A050.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A050.jpg;375519;5703355;Wohnhaus / Geschäftshaus
709;DE_05911000_A256;Hattinger Str. 114;1992-04-02;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A256.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A256.jpg;375461;5703368;Wohnhaus / Geschäftshaus
710;DE_05911000_A368;Hattinger Str. 158;1995-11-06;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A368.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A368.jpg;375284;5703005;Wohnhaus / Geschäftshaus
711;DE_05911000_A355;Hattinger Str. 210;1995-09-18;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A355.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A355.jpg;375031;5702696;Wohnhaus / Geschäftshaus
712;DE_05911000_A356;Hattinger Str. 214;1995-09-18;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A356.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A356.jpg;375011;5702672;Wohnhaus / Geschäftshaus
713;DE_05911000_A349;Hattinger Str. 225;1995-08-01;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A349.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A349.jpg;375169;5702774;Wohnhaus / Geschäftshaus
714;DE_05911000_A337;Hattinger Str. 386;1995-04-26;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A337.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A337.jpg;374491;5701115;Wohnhaus / Geschäftshaus
715;DE_05911000_A160;Hattinger Str. 405;1990-09-20;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A160.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A160.jpg;374511;5701308;Wohnhaus / Geschäftshaus
716;DE_05911000_A358;Hattinger Str. 465;1995-09-26;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A358.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A358.jpg;374389;5700575;Wohnhaus / Geschäftshaus
717;DE_05911000_A359;Hattinger Str. 570;1995-09-26;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A359.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A359.jpg;373836;5700155;Wohnhaus / Geschäftshaus
718;DE_05911000_A361;Hattinger Str. 636;1995-09-26;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A361.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/AKeinBild.jpg;373414;5699820;Wohnhaus / Geschäftshaus
719;DE_05911000_A357;Hattinger Str. 683;1995-09-18;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A357.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A357.jpg;373076;5699592;Wohnhaus / Geschäftshaus
720;DE_05911000_A362;Hattinger Str. 749;1995-09-26;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A362.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A362.jpg;372639;5699265;Wohnhaus / Geschäftshaus
721;DE_05911000_A369;Hattinger Str. 824;1995-11-06;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A369.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A369.jpg;372123;5698823;Wohnhaus / Geschäftshaus
722;DE_05911000_A363;Hattinger Str. 843;1995-09-26;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A363.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A363.jpg;372145;5698766;Wohnhaus / Geschäftshaus
723;DE_05911000_A384;Hattinger Str. 845;1996-05-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A384.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A384.jpg;372139;5698748;Wohnhaus / Geschäftshaus
724;DE_05911000_A392;Hattinger Str. 846;1996-07-17;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A392.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A392.jpg;372111;5698668;Wohnhaus / Geschäftshaus
725;DE_05911000_A370;Hattinger Str. 856;1995-11-07;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A370.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A370.jpg;372176;5698596;Wohnhaus / Geschäftshaus
726;DE_05911000_A302;Hattinger Str. 865;1994-03-30;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A302.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A302.jpg;372263;5698545;Wohnhaus / Geschäftshaus
727;DE_05911000_A075;Hattinger Str. 866;1989-08-10;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A075.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A075.jpg;372236;5698488;Wohnhaus / Geschäftshaus
728;DE_05911000_A364;Hattinger Str. 871;1995-10-06;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A364.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A364.jpg;372298;5698470;Wohnhaus / Geschäftshaus
729;DE_05911000_A267;Hauptstr. 3;1992-06-30;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A267.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A267_3-5.jpg;383759;5705543;Wohnhaus / Geschäftshaus
730;DE_05911000_A267;Hauptstr. 5;1992-06-30;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A267.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A267_3-5.jpg;383757;5705528;Wohnhaus / Geschäftshaus
731;DE_05911000_A267;Hauptstr. 7;1992-06-30;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A267.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A267_7.jpg;383753;5705483;Wohnhaus / Geschäftshaus
732;DE_05911000_A267;Hauptstr. 9;1992-06-30;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A267.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A267_9.jpg;383751;5705458;Wohnhaus / Geschäftshaus
733;DE_05911000_A267;Hauptstr. 11;1992-06-30;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A267.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A267_11.jpg;383746;5705442;Wohnhaus / Geschäftshaus
734;DE_05911000_A267;Hauptstr. 13;1992-06-30;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A267.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A267_13.jpg;383746;5705432;Wohnhaus / Geschäftshaus
735;DE_05911000_A267;Hauptstr. 15;1992-06-30;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A267.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A267_15.jpg;383742;5705385;Wohnhaus / Geschäftshaus
736;DE_05911000_A267;Hauptstr. 17;1992-06-30;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A267.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A267_17.jpg;383742;5705376;Wohnhaus / Geschäftshaus
737;DE_05911000_A092;Hauptstr. 156;1989-10-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A092.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A092.jpg;383530;5704060;Wohnhaus / Geschäftshaus
738;DE_05911000_A532;Hauptstr. 205;2001-12-12;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A532.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A532.jpg;383679;5703655;Wohnhaus / Geschäftshaus
739;DE_05911000_A311;Hauptstr. 200-212;1994-08-11;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A311.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A311.jpg;383582;5703614;Ehemaliges Sud- und Malzhaus
740;DE_05911000_A113;Havkenscheider Str. 280;1989-10-30;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A113.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A113.jpg;379932;5704520;Wohnhaus / Geschäftshaus
741;DE_05911000_A296;Heckertstr. 9;1993-12-09;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A296.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A296_9.jpg;377063;5706839;Wohnhaus / Geschäftshaus
742;DE_05911000_A296;Heckertstr. 13;1993-12-09;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A296.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A296_9.jpg;377063;5706827;Wohnhaus / Geschäftshaus
743;DE_05911000_A416;Heinrichstr. 50;1997-01-22;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A416.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A416.jpg;380680;5708607;Wohnhaus / Geschäftshaus
744;DE_05911000_A351;Herderallee 30;1995-08-09;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A351.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A351_30.jpg;376320;5706250;Wohnhaus / Geschäftshaus
745;DE_05911000_A351;Herderallee 22;1995-08-09;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A351.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A351_22.jpg;376369;5706221;Wohnhaus / Geschäftshaus
746;DE_05911000_A351;Herderallee 26;1995-08-09;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A351.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A351_26.jpg;376347;5706233;Wohnhaus / Geschäftshaus
747;DE_05911000_A351;Herderallee 28;1995-08-09;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A351.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A351_28.jpg;376334;5706241;Wohnhaus / Geschäftshaus
748;DE_05911000_A351;Herderallee 24;1995-08-09;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A351.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A351_24.jpg;376360;5706226;Wohnhaus / Geschäftshaus
749;DE_05911000_A351;Herderallee 32;1995-08-09;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A351.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A351_32.jpg;376284;5706277;Wohnhaus / Geschäftshaus
